"Order ID","Year","Order Date","Ship Date","shipment days","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"CA-2014-119004","2014","11/24/2014","11/29/2014","5","Standard Class","JM-15250","Janet Martin","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-AR-10000390","Office Supplies","Art","Newell Chalk Holder","3","1","0.2","1"
"CA-2012-129476","2012","10/15/2012","10/20/2012","5","Standard Class","PA-19060","Pete Armstrong","Home Office","United States","Orland Park","Illinois","60462","Central","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard","340","5","0.2","68"
"CA-2014-146780","2014","12/26/2014","12/31/2014","5","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","New York City","New York","10035","East","FUR-FU-10001934","Furniture","Furnishings","Magnifier Swing Arm Lamp","42","2","0","11"
"CA-2013-128867","2013","11/4/2013","11/11/2013","7","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Urbandale","Iowa","50322","Central","OFF-AR-10000380","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener, Blue","76","2","0","23"
"CA-2013-128867","2013","11/4/2013","11/11/2013","7","Standard Class","CL-12565","Clay Ludtke","Consumer","United States","Urbandale","Iowa","50322","Central","OFF-BI-10003981","Office Supplies","Binders","Avery Durable Plastic 1"" Binders","27","6","0","13"
"CA-2011-115259","2011","8/25/2011","8/27/2011","2","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-FA-10000621","Office Supplies","Fasteners","OIC Colored Binder Clips, Assorted Sizes","40","14","0.2","15"
"CA-2011-115259","2011","8/25/2011","8/27/2011","2","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-EN-10002600","Office Supplies","Envelopes","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","5","2","0.2","2"
"CA-2011-115259","2011","8/25/2011","8/27/2011","2","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-PA-10004965","Office Supplies","Paper","Xerox 1921","24","3","0.2","7"
"CA-2011-115259","2011","8/25/2011","8/27/2011","2","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East","OFF-EN-10002504","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","130","6","0.2","44"
"CA-2012-110457","2012","3/2/2012","3/6/2012","4","Standard Class","DK-13090","Dave Kipp","Consumer","United States","Seattle","Washington","98103","West","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables","788","3","0","165"
"US-2012-136476","2012","4/5/2012","4/10/2012","5","Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Bristol","Tennessee","37620","South","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine","158","1","0.7","-116"
"CA-2013-103730","2013","6/13/2013","6/16/2013","3","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware","19805","East","FUR-FU-10002157","Furniture","Furnishings","Artistic Insta-Plaque","47","3","0","18"
"CA-2013-103730","2013","6/13/2013","6/16/2013","3","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware","19805","East","OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill","31","4","0","14"
"CA-2013-103730","2013","6/13/2013","6/16/2013","3","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware","19805","East","OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black","227","6","0","63"
"CA-2013-103730","2013","6/13/2013","6/16/2013","3","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware","19805","East","OFF-EN-10002500","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes","115","9","0","52"
"CA-2013-103730","2013","6/13/2013","6/16/2013","3","First Class","SC-20725","Steven Cartwright","Consumer","United States","Wilmington","Delaware","19805","East","TEC-PH-10003875","Technology","Phones","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7","68","7","0","20"
"US-2011-152030","2011","12/26/2011","12/28/2011","2","Second Class","AD-10180","Alan Dominguez","Home Office","United States","Houston","Texas","77041","Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair","601","3","0.3","-9"
"US-2011-134614","2011","9/20/2011","9/25/2011","5","Standard Class","PF-19165","Philip Fox","Consumer","United States","Bloomington","Illinois","61701","Central","FUR-TA-10004534","Furniture","Tables","Bevis 44 x 96 Conference Tables","618","6","0.5","-408"
"US-2014-107272","2014","11/6/2014","11/13/2014","7","Standard Class","TS-21610","Troy Staebel","Consumer","United States","Phoenix","Arizona","85023","West","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels","2","2","0.7","-2"
"US-2014-107272","2014","11/6/2014","11/13/2014","7","Standard Class","TS-21610","Troy Staebel","Consumer","United States","Phoenix","Arizona","85023","West","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black","244","7","0.2","30"
"US-2013-125969","2013","11/7/2013","11/11/2013","4","Second Class","LS-16975","Lindsay Shagiari","Home Office","United States","Los Angeles","California","90004","West","FUR-CH-10001146","Furniture","Chairs","Global Task Chair, Black","81","2","0.2","-9"
"US-2013-125969","2013","11/7/2013","11/11/2013","4","Second Class","LS-16975","Lindsay Shagiari","Home Office","United States","Los Angeles","California","90004","West","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","239","3","0","26"
"US-2014-164147","2014","2/3/2014","2/6/2014","3","First Class","DW-13585","Dorothy Wardle","Corporate","United States","Columbus","Ohio","43229","East","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","60","5","0.4","-12"
"US-2014-164147","2014","2/3/2014","2/6/2014","3","First Class","DW-13585","Dorothy Wardle","Corporate","United States","Columbus","Ohio","43229","East","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916","78","2","0.2","29"
"US-2014-164147","2014","2/3/2014","2/6/2014","3","First Class","DW-13585","Dorothy Wardle","Corporate","United States","Columbus","Ohio","43229","East","OFF-FA-10002780","Office Supplies","Fasteners","Staples","21","9","0.2","7"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","OFF-PA-10001804","Office Supplies","Paper","Xerox 195","20","3","0","10"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","OFF-PA-10001736","Office Supplies","Paper","Xerox 1880","35","1","0","17"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","OFF-AR-10001149","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box","12","4","0","3"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","OFF-FA-10002988","Office Supplies","Fasteners","Ideal Clamps","4","2","0","2"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips","76","3","0.2","27"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors","66","6","0","18"
"CA-2013-145583","2013","10/14/2013","10/20/2013","6","Standard Class","LC-16885","Lena Creighton","Consumer","United States","Roseville","California","95661","West","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs","43","14","0","21"
"CA-2013-110366","2013","9/6/2013","9/8/2013","2","Second Class","JD-15895","Jonathan Doherty","Corporate","United States","Philadelphia","Pennsylvania","19140","East","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","83","2","0.2","10"
"CA-2014-106180","2014","9/19/2014","9/24/2014","5","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","San Francisco","California","94122","West","OFF-AR-10000940","Office Supplies","Art","Newell 343","9","3","0","2"
"CA-2014-106180","2014","9/19/2014","9/24/2014","5","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","San Francisco","California","94122","West","OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes","11","3","0","5"
"CA-2014-106180","2014","9/19/2014","9/24/2014","5","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","San Francisco","California","94122","West","OFF-PA-10004327","Office Supplies","Paper","Xerox 1911","144","3","0","69"
"CA-2014-155376","2014","12/23/2014","12/28/2014","5","Standard Class","SG-20080","Sandra Glassco","Consumer","United States","Independence","Missouri","64055","Central","OFF-AP-10001058","Office Supplies","Appliances","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","839","3","0","218"
"CA-2012-110744","2012","9/7/2012","9/12/2012","5","Standard Class","HA-14920","Helen Andreada","Consumer","United States","Pasadena","California","91104","West","OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving","672","7","0","20"
"CA-2011-110072","2011","10/22/2011","10/28/2011","6","Standard Class","MG-17680","Maureen Gastineau","Home Office","United States","Newark","Ohio","43055","East","FUR-FU-10000521","Furniture","Furnishings","Seth Thomas 14"" Putty-Colored Wall Clock","94","4","0.2","13"
"CA-2013-114489","2013","12/6/2013","12/10/2013","4","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin","53132","Central","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C","384","11","0","104"
"CA-2013-114489","2013","12/6/2013","12/10/2013","4","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin","53132","Central","TEC-PH-10001448","Technology","Phones","Anker Astro 15000mAh USB Portable Charger","150","3","0","6"
"CA-2013-114489","2013","12/6/2013","12/10/2013","4","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin","53132","Central","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","1,952","8","0","586"
"CA-2013-114489","2013","12/6/2013","12/10/2013","4","Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin","53132","Central","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers","172","5","0","81"
"CA-2013-158834","2013","3/14/2013","3/17/2013","3","First Class","TW-21025","Tamara Willingham","Home Office","United States","Scottsdale","Arizona","85254","West","OFF-AP-10000326","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection","158","5","0.2","18"
"CA-2013-158834","2013","3/14/2013","3/17/2013","3","First Class","TW-21025","Tamara Willingham","Home Office","United States","Scottsdale","Arizona","85254","West","TEC-PH-10001254","Technology","Phones","Jabra BIZ 2300 Duo QD Duo Corded Headset","203","2","0.2","15"
"CA-2012-124919","2012","5/31/2012","6/2/2012","2","First Class","SP-20650","Stephanie Phelps","Corporate","United States","San Jose","California","95123","West","OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes","58","7","0","26"
"CA-2012-124919","2012","5/31/2012","6/2/2012","2","First Class","SP-20650","Stephanie Phelps","Corporate","United States","San Jose","California","95123","West","OFF-PA-10002254","Office Supplies","Paper","Xerox 1883","106","4","0","49"
"CA-2012-124919","2012","5/31/2012","6/2/2012","2","First Class","SP-20650","Stephanie Phelps","Corporate","United States","San Jose","California","95123","West","OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black","81","6","0","21"
"CA-2012-118948","2012","5/28/2012","6/3/2012","6","Standard Class","NK-18490","Neil Knudson","Home Office","United States","Seattle","Washington","98105","West","OFF-AR-10001547","Office Supplies","Art","Newell 311","7","3","0","2"
"CA-2011-104269","2011","3/1/2011","3/6/2011","5","Second Class","DB-13060","Dave Brooks","Consumer","United States","Seattle","Washington","98115","West","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair","458","2","0.2","51"
"CA-2013-114104","2013","11/21/2013","11/25/2013","4","Standard Class","NP-18670","Nora Paige","Consumer","United States","Edmond","Oklahoma","73034","Central","OFF-LA-10002475","Office Supplies","Labels","Avery 519","15","2","0","7"
"CA-2013-114104","2013","11/21/2013","11/25/2013","4","Standard Class","NP-18670","Nora Paige","Consumer","United States","Edmond","Oklahoma","73034","Central","TEC-PH-10004536","Technology","Phones","Avaya 5420 Digital phone","945","7","0","236"
"CA-2013-162733","2013","5/12/2013","5/13/2013","1","First Class","TT-21070","Ted Trevino","Consumer","United States","Los Angeles","California","90045","West","OFF-PA-10002751","Office Supplies","Paper","Xerox 1920","6","1","0","3"
"CA-2012-119697","2012","12/28/2012","12/31/2012","3","Second Class","EM-13960","Eric Murdock","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-AC-10003657","Technology","Accessories","Lenovo 17-Key USB Numeric Keypad","54","2","0.2","1"
"CA-2013-154508","2013","11/17/2013","11/21/2013","4","Standard Class","RD-19900","Ruben Dartt","Consumer","United States","Carlsbad","New Mexico","88220","West","OFF-EN-10001990","Office Supplies","Envelopes","Staples","28","5","0","13"
"CA-2013-113817","2013","11/8/2013","11/12/2013","4","Standard Class","MJ-17740","Max Jones","Consumer","United States","Seattle","Washington","98115","West","OFF-BI-10004002","Office Supplies","Binders","Wilson Jones International Size A4 Ring Binders","28","2","0.2","10"
"CA-2011-139892","2011","9/8/2011","9/12/2011","4","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","OFF-AR-10004441","Office Supplies","Art","BIC Brite Liner Highlighters","10","3","0.2","3"
"CA-2011-139892","2011","9/8/2011","9/12/2011","4","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer","8,160","8","0.4","-1,360"
"CA-2011-139892","2011","9/8/2011","9/12/2011","4","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","OFF-ST-10000991","Office Supplies","Storage","Space Solutions HD Industrial Steel Shelving.","276","3","0.2","-59"
